Date,Open,High,Low,Close,Volume,Adj Close
2011-08-01,4.88,4.88,3.83,3.92,11900,3.92
2011-07-01,4.60,5.23,4.60,4.88,3600,4.88
2011-06-01,4.99,5.14,4.10,4.60,3000,4.60
2011-05-02,3.58,5.44,3.53,4.97,4300,4.97
2011-04-01,3.27,4.30,3.27,4.00,2500,4.00
2011-03-01,3.24,3.59,3.18,3.27,3500,3.27
2011-02-01,3.25,3.55,2.84,3.18,1800,3.18
2011-01-03,3.52,3.86,3.52,3.55,800,3.55
2010-12-01,3.94,3.94,2.99,3.52,2200,3.52
2010-11-01,3.92,4.03,3.82,3.94,1100,3.94
2010-10-01,3.65,4.17,3.48,3.92,1400,3.92
2010-09-01,3.47,3.82,3.44,3.65,400,3.65
2010-08-02,3.36,3.66,3.32,3.47,900,3.47
2010-07-01,3.85,3.85,3.36,3.36,700,3.36
2010-06-01,4.00,4.00,3.49,3.85,2000,3.85
2010-05-03,3.72,4.54,3.47,3.99,4800,3.99
2010-04-01,2.80,4.02,2.77,3.70,3900,3.70
2010-03-01,2.50,2.96,2.50,2.62,600,2.62
2010-02-01,2.59,2.88,2.40,2.50,1200,2.50
2010-01-04,2.65,2.68,2.33,2.59,1300,2.59
2009-12-01,2.45,2.71,2.34,2.44,200,2.44
2009-11-02,2.25,2.56,2.25,2.45,600,2.45
2009-10-01,2.15,2.31,2.03,2.25,1600,2.25
2009-09-01,2.56,2.56,2.15,2.15,1700,2.15
2009-08-03,2.39,2.76,2.39,2.56,400,2.56
2009-07-01,2.75,3.01,2.12,2.39,1700,2.39
2009-06-01,2.62,2.90,2.62,2.75,500,2.75
2009-05-01,2.80,2.92,2.17,2.62,800,2.62
2009-04-01,1.38,2.98,1.38,2.83,2300,2.83
2009-03-02,1.39,2.03,1.38,1.38,400,1.38
2009-02-02,1.64,2.44,1.39,1.39,2300,1.39
2009-01-02,0.93,1.75,0.93,1.54,1400,1.54
2008-12-01,0.77,1.33,0.72,0.93,6200,0.93
2008-11-03,1.31,1.75,0.81,0.89,2100,0.89
2008-10-01,2.29,2.29,1.22,1.44,1400,1.44
2008-09-02,2.61,2.76,2.29,2.29,000,2.29
2008-08-01,1.94,2.65,1.82,2.64,2800,2.64
2008-07-01,2.28,2.28,1.75,1.78,1500,1.78
2008-06-25,2.66,2.66,2.28,2.28,000,2.28
